Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
360,11.7423,-44.729,-0.482,0.03,0.002,0.001,-0.001
360,11.7632,-44.727,-0.486,0.031,0.002,-0.001,0.001
361,11.7821,-44.728,-0.486,0.031,0.001,-0.0,-0.001
362,11.803,-44.728,-0.489,0.032,0.001,0.001,0.0
363,11.822,-44.729,-0.491,0.033,0.001,-0.0,-0.001
364,11.8429,-44.729,-0.493,0.033,0.001,0.001,0.0
365,11.8638,-44.729,-0.494,0.034,0.001,-0.0,0.0
366,11.8827,-44.73,-0.497,0.032,0.0,0.001,-0.001
367,11.9037,-44.729,-0.5,0.033,0.002,-0.0,0.001
368,11.9226,-44.728,-0.502,0.031,0.001,-0.0,0.0
369,11.9435,-44.728,-0.502,0.032,0.001,0.002,0.0
369,11.9625,-44.728,-0.503,0.031,0.001,-0.0,0.0
370,11.9834,-44.726,-0.505,0.03,0.0,0.001,0.001
371,12.0023,-44.727,-0.505,0.031,0.002,0.001,-0.001
372,12.0232,-44.727,-0.508,0.031,0.001,0.001,0.0
373,12.0422,-44.726,-0.51,0.029,0.0,0.001,0.001
374,12.0631,-44.725,-0.512,0.029,0.0,0.001,0.001
375,12.082,-44.723,-0.513,0.029,0.001,0.001,0.001
376,12.103,-44.722,-0.515,0.027,0.0,-0.0,0.001
377,12.1219,-44.72,-0.518,0.027,0.001,-0.0,0.001
378,12.1428,-44.72,-0.521,0.026,0.001,-0.001,0.0
378,12.1637,-44.72,-0.524,0.025,-0.0,-0.001,0.0
379,12.1827,-44.72,-0.525,0.025,-0.0,0.001,0.0
380,12.2036,-44.719,-0.528,0.023,-0.0,-0.001,0.0
381,12.2225,-44.718,-0.531,0.021,-0.0,0.0,0.001
382,12.2435,-44.717,-0.532,0.023,0.002,0.0,0.001
383,12.2624,-44.717,-0.531,0.022,-0.001,0.001,0.0
384,12.2834,-44.716,-0.533,0.02,-0.0,0.0,0.0
385,12.3023,-44.716,-0.535,0.02,-0.0,0.0,0.0
386,12.3232,-44.716,-0.535,0.02,0.001,0.001,0.0
387,12.3421,-44.715,-0.537,0.017,-0.0,-0.001,0.001
387,12.3631,-44.716,-0.54,0.015,-0.0,0.001,-0.001
388,12.382,-44.715,-0.54,0.015,0.001,0.001,0.0
389,12.4029,-44.714,-0.543,0.015,-0.0,-0.002,0.001
390,12.4239,-44.715,-0.545,0.016,0.001,0.0,-0.001
391,12.4428,-44.715,-0.548,0.015,-0.0,-0.002,0.0
392,12.4637,-44.715,-0.549,0.015,0.001,0.0,0.0
393,12.4827,-44.714,-0.552,0.015,0.001,-0.001,0.001
394,12.5036,-44.713,-0.554,0.012,-0.0,0.0,0.0
395,12.5225,-44.713,-0.556,0.013,0.001,0.0,0.0
396,12.5435,-44.713,-0.556,0.013,0.001,0.0,0.0
396,12.5624,-44.713,-0.558,0.012,0.001,0.0,0.0
397,12.5834,-44.713,-0.56,0.012,0.001,0.0,0.0
398,12.6023,-44.711,-0.56,0.01,-0.0,0.0,0.001
399,12.6232,-44.712,-0.563,0.009,-0.0,-0.001,-0.001
400,12.6421,-44.711,-0.562,0.006,-0.0,0.001,0.001
401,12.6631,-44.712,-0.567,0.006,0.001,-0.001,-0.001
402,12.682,-44.712,-0.569,0.003,-0.0,-0.001,0.0
403,12.7029,-44.71,-0.571,0.003,0.001,-0.0,0.001
404,12.7239,-44.71,-0.574,0.002,0.001,-0.001,0.0
405,12.7428,-44.71,-0.576,0.003,0.001,-0.0,0.0
405,12.7637,-44.708,-0.578,0.004,0.002,-0.0,0.001
406,12.7827,-44.709,-0.576,0.001,-0.0,0.002,-0.001
407,12.8036,-44.708,-0.578,-0.001,-0.0,-0.001,0.001
408,12.8225,-44.707,-0.581,-0.001,0.001,-0.001,0.001
409,12.8434,-44.706,-0.583,-0.001,0.001,-0.0,0.0
410,12.8624,-44.707,-0.584,-0.0,0.002,-0.0,-0.001
411,12.8833,-44.71,-0.587,-0.002,-0.002,-0.001,-0.002
412,12.9023,-44.71,-0.591,-0.004,-0.0,-0.001,0.0
413,12.9232,-44.709,-0.591,-0.006,-0.0,-0.0,0.0
414,12.9421,-44.708,-0.593,-0.007,0.001,-0.0,0.001
414,12.963,-44.707,-0.596,-0.007,0.001,-0.001,0.001
415,12.982,-44.706,-0.597,-0.009,-0.001,-0.0,0.0
416,13.0029,-44.706,-0.598,-0.009,0.001,0.001,0.0
417,13.0238,-44.705,-0.598,-0.008,0.001,0.001,0.001
418,13.0428,-44.705,-0.598,-0.01,-0.001,-0.0,0.0
419,13.0637,-44.704,-0.6,-0.012,0.0,-0.0,0.0
420,13.0827,-44.704,-0.6,-0.012,0.002,-0.0,0.0
421,13.1036,-44.704,-0.601,-0.011,0.0,-0.0,0.0
422,13.1225,-44.705,-0.602,-0.011,0.0,-0.0,-0.001
423,13.1434,-44.705,-0.604,-0.012,-0.001,-0.001,0.0
423,13.1624,-44.704,-0.605,-0.013,0.0,-0.0,0.001
424,13.1833,-44.704,-0.606,-0.013,0.0,0.001,0.0
425,13.2023,-44.705,-0.608,-0.014,0.0,-0.001,-0.001
426,13.2232,-44.704,-0.611,-0.016,-0.001,-0.001,0.0
427,13.2421,-44.704,-0.614,-0.017,0.0,-0.001,0.0
428,13.263,-44.703,-0.617,-0.019,-0.002,-0.001,0.001
429,13.282,-44.701,-0.618,-0.02,0.0,-0.0,0.001
430,13.3029,-44.701,-0.621,-0.022,-0.001,-0.003,0.0
431,13.3239,-44.701,-0.622,-0.021,0.0,0.001,0.0
432,13.3428,-44.7,-0.624,-0.023,0.0,-0.0,0.001
432,13.3637,-44.7,-0.626,-0.025,-0.001,-0.001,0.0
433,13.3827,-44.699,-0.63,-0.027,-0.001,-0.003,0.0
434,13.4036,-44.7,-0.632,-0.029,-0.001,-0.0,-0.001
435,13.4225,-44.699,-0.63,-0.03,0.0,0.001,0.001
436,13.4434,-44.698,-0.633,-0.029,0.0,-0.002,0.001
437,13.4624,-44.697,-0.634,-0.031,-0.001,-0.0,0.0
438,13.4833,-44.697,-0.637,-0.032,-0.001,-0.002,0.0
439,13.5023,-44.698,-0.639,-0.034,0.0,-0.0,-0.001
440,13.5232,-44.697,-0.639,-0.032,0.0,-0.0,0.001
441,13.5421,-44.697,-0.64,-0.032,0.0,-0.0,0.0
441,13.563,-44.697,-0.642,-0.033,-0.001,-0.002,0.0
442,13.582,-44.696,-0.646,-0.034,0.0,-0.003,0.001
443,13.6029,-44.697,-0.645,-0.035,0.0,0.001,-0.001
444,13.6238,-44.696,-0.649,-0.037,-0.001,-0.002,0.0
445,13.6428,-44.696,-0.648,-0.037,0.0,-0.001,0.0
446,13.6637,-44.697,-0.649,-0.037,0.0,-0.001,-0.001
447,13.6826,-44.697,-0.65,-0.04,-0.001,-0.001,0.0
448,13.7036,-44.697,-0.652,-0.04,0.0,-0.002,0.0
449,13.7225,-44.697,-0.653,-0.041,0.0,0.001,0.0
450,13.7434,-44.695,-0.653,-0.041,0.001,0.001,0.001
450,13.7624,-44.695,-0.654,-0.039,0.001,-0.001,0.0
451,13.7833,-44.694,-0.657,-0.041,-0.001,-0.002,0.001
452,13.8022,-44.694,-0.657,-0.043,0.0,0.001,0.0
453,13.8232,-44.694,-0.656,-0.042,0.0,0.001,0.0
454,13.8421,-44.694,-0.656,-0.043,-0.001,-0.001,0.0
455,13.863,-44.694,-0.66,-0.044,-0.001,-0.002,0.0
456,13.882,-44.693,-0.66,-0.047,-0.001,-0.001,0.0
457,13.9029,-44.694,-0.661,-0.049,-0.002,0.0,-0.001
458,13.9238,-44.694,-0.662,-0.049,0.0,-0.001,0.0
459,13.9428,-44.694,-0.662,-0.048,0.001,-0.001,0.0
459,13.9637,-44.694,-0.663,-0.048,0.0,-0.001,0.0
460,13.9826,-44.694,-0.664,-0.051,-0.001,-0.001,0.0
461,14.0036,-44.692,-0.666,-0.052,0.0,-0.001,0.001
462,14.0225,-44.692,-0.668,-0.052,0.0,-0.002,0.0
463,14.0434,-44.692,-0.668,-0.054,0.0,-0.001,0.0
464,14.0623,-44.693,-0.667,-0.056,-0.001,0.0,-0.001
465,14.0833,-44.694,-0.668,-0.056,-0.001,-0.001,-0.001
466,14.1022,-44.694,-0.67,-0.058,0.0,-0.002,0.0
467,14.1231,-44.693,-0.672,-0.06,-0.001,-0.002,0.001
468,14.1421,-44.692,-0.671,-0.062,-0.001,0.0,0.0
468,14.163,-44.692,-0.671,-0.063,-0.001,0.0,0.0
469,14.182,-44.693,-0.672,-0.064,0.001,-0.002,-0.001
470,14.2029,-44.692,-0.673,-0.064,0.0,-0.001,0.001
471,14.2238,-44.692,-0.676,-0.066,-0.001,-0.002,0.0
472,14.2427,-44.692,-0.679,-0.067,-0.0,-0.002,0.0
473,14.2637,-44.693,-0.679,-0.067,-0.0,0.0,-0.001
474,14.2826,-44.691,-0.679,-0.067,-0.0,0.0,0.001
475,14.3035,-44.693,-0.679,-0.067,-0.0,-0.001,-0.001
476,14.3225,-44.694,-0.679,-0.067,-0.0,-0.001,-0.001
477,14.3434,-44.694,-0.681,-0.068,-0.0,-0.001,0.0
477,14.3623,-44.692,-0.682,-0.069,-0.0,-0.001,0.001
478,14.3832,-44.692,-0.682,-0.068,-0.0,0.0,0.0
479,14.4022,-44.692,-0.684,-0.069,-0.0,-0.002,0.0
480,14.4231,-44.692,-0.685,-0.072,-0.001,-0.001,0.0
481,14.4421,-44.692,-0.686,-0.071,0.001,-0.001,0.0
482,14.463,-44.692,-0.688,-0.071,-0.0,-0.002,0.0
483,14.4819,-44.693,-0.69,-0.072,-0.0,-0.002,-0.001
484,14.5029,-44.691,-0.69,-0.073,-0.001,-0.001,0.001
485,14.5238,-44.69,-0.692,-0.075,-0.001,-0.002,0.001
486,14.5427,-44.689,-0.693,-0.075,0.001,-0.002,0.001
486,14.5636,-44.69,-0.695,-0.077,-0.001,-0.001,-0.001
487,14.5826,-44.691,-0.695,-0.077,-0.0,-0.001,-0.001
488,14.6035,-44.69,-0.695,-0.078,-0.0,-0.001,0.0
489,14.6225,-44.691,-0.696,-0.079,-0.001,-0.001,0.0
490,14.6434,-44.689,-0.696,-0.081,-0.001,-0.001,0.001
491,14.6623,-44.689,-0.7,-0.082,-0.001,-0.003,0.0
492,14.6832,-44.688,-0.699,-0.082,-0.0,-0.001,0.001
493,14.7022,-44.689,-0.699,-0.082,-0.0,0.0,-0.001
494,14.7231,-44.688,-0.701,-0.083,-0.0,-0.002,0.001
495,14.7421,-44.686,-0.702,-0.083,-0.0,-0.002,0.001
495,14.763,-44.686,-0.704,-0.084,-0.0,-0.002,0.0
496,14.7819,-44.689,-0.705,-0.083,-0.0,0.0,-0.002
497,14.8029,-44.687,-0.706,-0.085,-0.002,-0.002,0.001
498,14.8238,-44.689,-0.707,-0.085,-0.0,-0.001,-0.001
499,14.8427,-44.689,-0.706,-0.086,-0.001,-0.001,0.0
500,14.8636,-44.689,-0.707,-0.088,-0.001,-0.001,0.0
501,14.8826,-44.688,-0.71,-0.09,-0.001,-0.002,0.0
502,14.9035,-44.688,-0.71,-0.09,-0.0,-0.001,0.0
503,14.9225,-44.688,-0.713,-0.092,-0.001,-0.002,0.0
504,14.9434,-44.688,-0.714,-0.093,-0.001,-0.002,0.0
504,14.9623,-44.689,-0.714,-0.093,0.001,-0.001,-0.001
505,14.9832,-44.689,-0.716,-0.094,-0.001,-0.001,0.0
506,15.0022,-44.689,-0.715,-0.095,-0.0,0.0,0.0
507,15.0231,-44.689,-0.715,-0.096,-0.001,-0.001,0.0
508,15.042,-44.689,-0.717,-0.098,-0.001,-0.002,0.0
509,15.063,-44.69,-0.719,-0.096,0.001,-0.002,-0.001
510,15.0819,-44.69,-0.719,-0.097,-0.001,-0.001,0.0
511,15.1028,-44.69,-0.718,-0.097,-0.0,0.0,0.0
512,15.1237,-44.69,-0.719,-0.096,0.001,-0.002,0.0
513,15.1427,-44.69,-0.719,-0.1,-0.002,-0.001,0.0
513,15.1636,-44.689,-0.721,-0.101,-0.0,-0.002,0.0
514,15.1825,-44.689,-0.724,-0.102,-0.001,-0.002,0.0
515,15.2035,-44.689,-0.727,-0.103,-0.001,-0.003,0.0
516,15.2224,-44.689,-0.725,-0.105,-0.0,0.0,0.0
517,15.2433,-44.689,-0.727,-0.106,-0.001,-0.002,0.0
518,15.2623,-44.688,-0.727,-0.106,-0.0,-0.002,0.001
519,15.2832,-44.689,-0.726,-0.106,-0.0,0.001,-0.001
520,15.3021,-44.689,-0.727,-0.107,-0.0,-0.002,0.0
521,15.323,-44.688,-0.727,-0.108,-0.0,-0.001,0.0
522,15.342,-44.69,-0.728,-0.107,0.001,-0.002,-0.001
522,15.3629,-44.69,-0.73,-0.107,-0.0,-0.002,0.0
523,15.3839,-44.69,-0.731,-0.108,-0.001,-0.001,0.0
524,15.4028,-44.69,-0.732,-0.107,0.001,-0.002,0.0
525,15.4237,-44.688,-0.733,-0.107,-0.0,-0.001,0.001
526,15.4427,-44.69,-0.734,-0.107,-0.001,-0.002,-0.001
527,15.4636,-44.689,-0.732,-0.109,-0.001,0.001,0.0
528,15.4825,-44.689,-0.735,-0.11,-0.0,-0.002,0.0
529,15.5035,-44.689,-0.737,-0.111,-0.001,-0.002,0.0
530,15.5224,-44.689,-0.736,-0.112,-0.001,0.001,0.0
531,15.5433,-44.689,-0.739,-0.114,-0.0,-0.003,0.0
531,15.5623,-44.689,-0.738,-0.112,-0.0,0.001,0.0
532,15.5832,-44.69,-0.737,-0.112,-0.0,-0.001,-0.001
533,15.6021,-44.689,-0.739,-0.112,-0.0,-0.002,0.001
534,15.623,-44.689,-0.74,-0.111,0.001,-0.002,0.0
535,15.642,-44.688,-0.74,-0.112,-0.0,-0.0,0.001
536,15.6629,-44.687,-0.74,-0.116,-0.002,-0.0,0.0
537,15.6839,-44.688,-0.74,-0.116,-0.001,-0.0,0.0
538,15.7028,-44.688,-0.74,-0.115,0.001,-0.0,0.0
539,15.7237,-44.688,-0.74,-0.117,-0.001,-0.0,-0.001
540,15.7427,-44.688,-0.74,-0.119,-0.001,-0.002,0.0
540,15.7636,-44.688,-0.739,-0.118,-0.0,-0.0,0.0
541,15.7825,-44.688,-0.738,-0.117,0.001,0.001,0.0
542,15.8034,-44.688,-0.739,-0.118,-0.001,-0.001,0.0
543,15.8224,-44.688,-0.74,-0.118,-0.0,-0.0,0.0
544,15.8433,-44.688,-0.74,-0.119,-0.001,-0.001,0.0
545,15.8622,-44.687,-0.74,-0.121,-0.001,-0.0,0.001
546,15.8832,-44.687,-0.74,-0.123,-0.001,-0.001,0.0
547,15.9021,-44.687,-0.741,-0.121,0.001,-0.001,0.0
548,15.923,-44.688,-0.743,-0.121,-0.0,-0.003,-0.001
549,15.942,-44.686,-0.742,-0.124,-0.002,-0.0,0.001
549,15.9629,-44.685,-0.743,-0.126,-0.001,-0.0,0.001
550,15.9838,-44.684,-0.745,-0.124,-0.0,-0.001,0.001
551,16.0027,-44.684,-0.744,-0.123,0.001,-0.0,0.0
552,16.0237,-44.684,-0.744,-0.122,0.001,-0.001,0.0
553,16.0426,-44.683,-0.743,-0.123,-0.001,-0.001,0.001
554,16.0635,-44.682,-0.743,-0.121,-0.0,0.001,0.001
555,16.0825,-44.682,-0.745,-0.122,-0.0,-0.001,0.0
556,16.1034,-44.681,-0.747,-0.124,-0.001,-0.001,0.0
557,16.1223,-44.682,-0.747,-0.125,-0.001,-0.001,0.0
558,16.1432,-44.681,-0.749,-0.126,-0.0,-0.001,0.0
558,16.1622,-44.68,-0.748,-0.128,-0.002,-0.001,0.001
559,16.1831,-44.68,-0.749,-0.127,-0.0,-0.001,0.0
560,16.2021,-44.68,-0.749,-0.127,-0.001,-0.0,0.0
561,16.223,-44.68,-0.751,-0.126,0.001,-0.001,0.0
562,16.2419,-44.681,-0.748,-0.129,-0.001,0.001,-0.001
563,16.2629,-44.682,-0.749,-0.128,-0.0,-0.001,-0.001
564,16.2838,-44.682,-0.748,-0.128,-0.0,-0.0,0.0
565,16.3027,-44.682,-0.746,-0.129,-0.001,0.001,0.0
566,16.3236,-44.682,-0.745,-0.132,-0.002,0.001,0.0
567,16.3425,-44.682,-0.745,-0.131,-0.0,-0.0,0.0
567,16.3635,-44.682,-0.744,-0.132,-0.0,0.001,0.0
568,16.3824,-44.681,-0.743,-0.132,-0.001,0.001,0.001
569,16.4034,-44.682,-0.741,-0.134,-0.001,-0.0,-0.001
570,16.4223,-44.682,-0.742,-0.135,-0.001,-0.001,0.0
571,16.4432,-44.682,-0.741,-0.135,-0.0,-0.0,0.0
572,16.4621,-44.682,-0.744,-0.135,-0.0,-0.002,0.0
573,16.4831,-44.682,-0.743,-0.136,-0.001,-0.0,0.0
574,16.502,-44.681,-0.744,-0.136,-0.0,-0.001,0.001
575,16.5229,-44.679,-0.745,-0.136,-0.0,-0.001,0.001
576,16.5439,-44.679,-0.746,-0.137,-0.001,-0.001,0.0
576,16.5628,-44.678,-0.745,-0.137,-0.0,-0.0,0.001
577,16.5837,-44.679,-0.745,-0.135,-0.0,-0.001,0.0
578,16.6027,-44.679,-0.745,-0.136,-0.001,-0.001,0.0
579,16.6236,-44.678,-0.744,-0.136,-0.0,-0.0,0.0
580,16.6425,-44.677,-0.744,-0.136,-0.0,0.001,0.001
581,16.6635,-44.678,-0.746,-0.137,-0.001,-0.001,-0.001
582,16.6824,-44.678,-0.745,-0.138,-0.001,-0.0,0.0
583,16.7034,-44.68,-0.745,-0.137,-0.0,-0.0,-0.001
584,16.7223,-44.68,-0.746,-0.137,-0.0,-0.001,0.0
585,16.7432,-44.681,-0.747,-0.137,-0.001,-0.001,-0.001
585,16.7621,-44.68,-0.746,-0.139,-0.001,-0.001,0.001
586,16.7831,-44.681,-0.748,-0.137,-0.0,-0.001,-0.001
587,16.802,-44.681,-0.746,-0.137,-0.0,-0.0,0.0
588,16.823,-44.681,-0.747,-0.137,-0.001,-0.001,0.0
589,16.8419,-44.681,-0.746,-0.137,0.0,-0.0,0.0
590,16.8629,-44.681,-0.745,-0.137,0.0,-0.0,0.0
591,16.8837,-44.682,-0.745,-0.139,0.0,-0.0,-0.001
592,16.9027,-44.681,-0.746,-0.139,-0.0,-0.001,0.001
593,16.9236,-44.681,-0.747,-0.138,-0.0,-0.001,0.0
594,16.9426,-44.682,-0.746,-0.139,-0.001,-0.0,-0.001
594,16.9635,-44.681,-0.746,-0.139,-0.0,-0.0,0.001
595,16.9824,-44.68,-0.746,-0.139,0.0,-0.0,0.0
596,17.0034,-44.679,-0.744,-0.138,-0.0,-0.0,0.001
597,17.0223,-44.681,-0.744,-0.138,0.0,-0.0,-0.001
598,17.0432,-44.681,-0.746,-0.138,0.0,-0.002,0.0
599,17.0622,-44.68,-0.745,-0.138,0.0,-0.001,0.0
600,17.0831,-44.679,-0.746,-0.135,0.001,-0.001,0.001
601,17.102,-44.68,-0.746,-0.134,0.0,0.0,0.0
602,17.123,-44.68,-0.743,-0.133,0.001,0.001,0.0
603,17.1439,-44.68,-0.743,-0.134,-0.001,0.0,0.0
603,17.1628,-44.68,-0.746,-0.135,-0.001,-0.001,0.0
604,17.1838,-44.68,-0.748,-0.135,-0.001,-0.002,0.0
605,17.2027,-44.68,-0.747,-0.136,-0.002,0.0,0.0
606,17.2236,-44.68,-0.746,-0.139,-0.001,0.0,0.0
607,17.2425,-44.678,-0.745,-0.14,-0.001,0.001,0.001
608,17.2635,-44.678,-0.746,-0.139,0.0,-0.001,0.0
609,17.2824,-44.678,-0.745,-0.138,0.0,0.0,0.0
610,17.3034,-44.678,-0.744,-0.14,-0.001,0.0,0.0
611,17.3223,-44.679,-0.745,-0.14,0.0,-0.001,-0.001
612,17.3432,-44.68,-0.745,-0.141,0.0,0.0,-0.001
612,17.3621,-44.68,-0.746,-0.141,-0.001,-0.001,0.0
613,17.3831,-44.68,-0.744,-0.142,-0.001,0.001,0.0
614,17.402,-44.679,-0.744,-0.139,0.001,0.0,0.001
615,17.4229,-44.678,-0.743,-0.139,0.0,0.0,0.001
616,17.4439,-44.68,-0.742,-0.137,0.0,0.0,-0.001
617,17.4628,-44.68,-0.742,-0.138,0.0,0.0,0.0
618,17.4837,-44.678,-0.741,-0.138,-0.001,-0.001,0.001
619,17.5027,-44.678,-0.742,-0.138,0.0,-0.001,0.0
620,17.5236,-44.677,-0.742,-0.137,0.0,0.0,0.001
621,17.5425,-44.677,-0.744,-0.134,0.001,-0.001,0.0
621,17.5635,-44.679,-0.742,-0.134,-0.001,0.0,-0.001
622,17.5824,-44.679,-0.742,-0.133,0.001,-0.001,0.0
623,17.6033,-44.679,-0.741,-0.132,0.0,0.001,0.0
624,17.6223,-44.679,-0.74,-0.13,0.0,-0.001,0.0
625,17.6432,-44.678,-0.741,-0.132,-0.001,-0.001,0.001
626,17.6621,-44.678,-0.742,-0.131,0.001,-0.001,0.0
627,17.683,-44.678,-0.741,-0.131,0.0,0.0,0.0
628,17.702,-44.679,-0.741,-0.13,0.0,0.0,-0.001
629,17.7229,-44.678,-0.743,-0.132,-0.002,-0.002,0.001
630,17.7438,-44.678,-0.743,-0.132,-0.001,-0.001,0.0
630,17.7627,-44.678,-0.744,-0.132,0.0,-0.001,0.0
631,17.7837,-44.679,-0.742,-0.13,0.0,0.001,-0.001
632,17.8026,-44.679,-0.742,-0.131,-0.002,0.0,0.0
633,17.8235,-44.678,-0.742,-0.133,0.0,-0.001,0.001
634,17.8425,-44.678,-0.741,-0.132,0.0,0.0,0.0
635,17.8634,-44.678,-0.74,-0.131,0.0,0.0,0.0
636,17.8823,-44.678,-0.739,-0.131,0.0,0.001,0.0
637,17.9033,-44.678,-0.738,-0.129,0.001,0.0,0.0
638,17.9222,-44.678,-0.738,-0.128,0.0,-0.001,0.0
639,17.9431,-44.679,-0.738,-0.128,0.0,-0.001,-0.001
639,17.9621,-44.679,-0.737,-0.126,0.001,0.0,0.0
640,17.983,-44.68,-0.738,-0.126,0.0,-0.001,-0.001
641,18.0019,-44.681,-0.737,-0.126,0.0,0.0,-0.001
642,18.0229,-44.683,-0.737,-0.125,-0.001,0.0,-0.001
643,18.0438,-44.683,-0.738,-0.125,0.0,-0.001,0.0
644,18.0627,-44.683,-0.737,-0.124,0.0,0.0,0.0
645,18.0836,-44.684,-0.737,-0.126,-0.002,-0.001,-0.001
646,18.1026,-44.684,-0.737,-0.127,-0.001,-0.001,0.0
647,18.1235,-44.684,-0.736,-0.124,0.001,0.0,0.0
648,18.1425,-44.683,-0.735,-0.123,0.0,0.0,0.001
648,18.1634,-44.682,-0.735,-0.124,0.0,0.0,0.001
649,18.1823,-44.683,-0.734,-0.123,-0.001,0.0,-0.001
650,18.2033,-44.683,-0.733,-0.123,0.0,-0.001,0.0
651,18.2222,-44.683,-0.733,-0.124,0.0,0.0,0.0
652,18.2431,-44.682,-0.732,-0.121,0.001,0.001,0.001
653,18.2621,-44.681,-0.732,-0.123,-0.001,-0.001,0.0
654,18.283,-44.681,-0.732,-0.122,0.001,-0.001,0.0
655,18.302,-44.68,-0.731,-0.122,-0.001,0.0,0.001
656,18.3229,-44.679,-0.729,-0.123,0.0,0.001,0.001
657,18.3438,-44.679,-0.728,-0.123,-0.002,-0.001,0.0
657,18.3628,-44.679,-0.728,-0.125,-0.001,0.0,0.0
658,18.3837,-44.679,-0.727,-0.125,-0.001,-0.001,0.0
659,18.4026,-44.679,-0.727,-0.123,0.001,0.0,0.0
660,18.4236,-44.679,-0.726,-0.122,0.0,0.0,0.0
661,18.4425,-44.679,-0.727,-0.123,-0.001,-0.001,0.0
662,18.4634,-44.678,-0.725,-0.123,0.0,0.0,0.001
663,18.4823,-44.678,-0.726,-0.123,-0.001,-0.001,0.0
664,18.5033,-44.679,-0.726,-0.124,-0.001,0.0,-0.001
665,18.5222,-44.68,-0.724,-0.124,-0.001,0.0,-0.001
666,18.5432,-44.681,-0.725,-0.124,0.0,0.0,-0.001
666,18.5621,-44.681,-0.723,-0.124,0.0,0.0,0.0
667,18.583,-44.681,-0.723,-0.125,-0.001,0.0,0.0
668,18.602,-44.682,-0.72,-0.127,-0.002,0.001,-0.001
669,18.6229,-44.682,-0.72,-0.127,-0.001,-0.001,0.0
670,18.6438,-44.681,-0.721,-0.128,0.0,-0.001,0.001
671,18.6628,-44.681,-0.72,-0.128,-0.001,0.0,0.0
672,18.6837,-44.68,-0.72,-0.127,0.0,0.0,0.001
673,18.7026,-44.681,-0.721,-0.129,-0.002,-0.001,-0.001
674,18.7236,-44.68,-0.72,-0.129,-0.001,0.0,0.001
675,18.7425,-44.678,-0.72,-0.128,0.001,-0.001,0.001
675,18.7634,-44.678,-0.716,-0.128,0.0,0.003,0.0
676,18.7824,-44.678,-0.714,-0.128,0.0,0.001,0.0
677,18.8033,-44.678,-0.714,-0.129,0.0,-0.001,0.0
678,18.8223,-44.678,-0.714,-0.126,0.001,0.0,0.0
679,18.8432,-44.678,-0.713,-0.126,0.0,0.0,0.0
680,18.8621,-44.679,-0.711,-0.126,0.0,0.001,-0.001
681,18.883,-44.68,-0.711,-0.129,-0.002,0.0,-0.001
682,18.902,-44.68,-0.71,-0.127,0.001,-0.001,0.0
683,18.9229,-44.68,-0.708,-0.128,0.0,0.002,0.0
684,18.9438,-44.68,-0.707,-0.127,-0.001,0.002,0.0
684,18.9627,-44.68,-0.705,-0.126,0.0,0.002,0.0
685,18.9837,-44.679,-0.706,-0.126,0.0,-0.001,0.001
686,19.0026,-44.68,-0.706,-0.127,-0.001,0.0,-0.001
687,19.0236,-44.681,-0.704,-0.126,0.0,0.0,-0.001
688,19.0425,-44.681,-0.704,-0.127,-0.001,0.0,0.0
689,19.0634,-44.682,-0.703,-0.127,0.0,0.0,-0.001
690,19.0823,-44.681,-0.703,-0.126,0.0,-0.001,0.001
691,19.1033,-44.682,-0.703,-0.126,0.0,0.0,-0.001
692,19.1222,-44.682,-0.701,-0.127,-0.001,0.002,0.0
693,19.1431,-44.681,-0.699,-0.128,-0.001,0.0,0.001
693,19.1621,-44.681,-0.7,-0.127,0.0,-0.001,0.0
694,19.183,-44.683,-0.702,-0.127,-0.001,-0.001,-0.001
695,19.202,-44.683,-0.702,-0.125,0.001,-0.001,0.0
696,19.2229,-44.684,-0.704,-0.125,-0.001,-0.001,-0.001
697,19.2438,-44.684,-0.702,-0.125,0.0,0.002,0.0
698,19.2627,-44.685,-0.701,-0.125,-0.001,0.0,-0.001
699,19.2837,-44.685,-0.7,-0.125,0.0,0.0,0.0
700,19.3026,-44.685,-0.7,-0.124,-0.001,0.0,0.0
701,19.3235,-44.687,-0.701,-0.127,-0.001,-0.001,-0.002
702,19.3425,-44.688,-0.699,-0.128,-0.001,0.002,-0.001
702,19.3634,-44.688,-0.699,-0.13,-0.002,-0.001,0.0
703,19.3823,-44.688,-0.698,-0.13,-0.001,-0.001,0.0
704,19.4032,-44.688,-0.699,-0.132,-0.001,-0.001,0.0
705,19.4222,-44.687,-0.7,-0.131,-0.001,-0.001,0.001
706,19.4431,-44.686,-0.701,-0.133,-0.002,0.0,0.001
707,19.462,-44.686,-0.7,-0.132,0.0,0.0,0.0
708,19.483,-44.685,-0.698,-0.132,0.0,0.002,0.001
709,19.5019,-44.685,-0.699,-0.132,0.0,-0.002,0.0
710,19.5229,-44.685,-0.7,-0.13,0.0,-0.001,0.0
711,19.5437,-44.685,-0.7,-0.131,0.0,-0.001,0.0
711,19.5627,-44.684,-0.7,-0.128,0.001,-0.001,0.001
712,19.5836,-44.684,-0.7,-0.126,0.001,0.0,0.0
713,19.6026,-44.684,-0.699,-0.125,0.0,0.0,0.0
714,19.6235,-44.685,-0.699,-0.125,-0.001,-0.001,-0.001
715,19.6424,-44.685,-0.699,-0.125,0.0,-0.001,0.0
716,19.6634,-44.685,-0.697,-0.126,-0.001,0.002,0.0
